,source,target,edge,url,journalName
2682,research,utilize,conclude,https://www.sciencedirect.com//science/article/pii/S1474034614000871,cleanSd-kg272292
2683,information,decision,inform,https://www.sciencedirect.com//science/article/pii/S1474034614000871,cleanSd-kg272292
2684,work,sustainability,demonstrate include,https://www.sciencedirect.com//science/article/pii/S1474034614000871,cleanSd-kg272292
2685,decision support optimization,design,assist,https://www.sciencedirect.com//science/article/pii/S1474034614000871,cleanSd-kg272292
2686,strategy,interoperability review application integration,improve,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2687,research pattern,particular topic,represent,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2688,number article,bim literature cluster,constitute,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2689,strategy,energy,ensure,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2690,concept bim stem,construction,need,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2691,use bim,information model,build,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2692,keyword,information web science database,retrieve,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2693,scientometric study,understanding general overview bim research,provide,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2694,present study,analysis,use,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2695,analysis,new contribution,integrate,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2696,research domain cluster,main research area bim,define,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2697,word term cluster,topic address cluster,deduce,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2698,approach,level view main problem address cluster,obtain,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2699,review,paper cluster,highly cite,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2700,literature review,research interest focus bim,better describe,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2701,paper,result,combine analysis at_time,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2702,energy,information status coupling bim beps.fig,provide,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2703,overview structure paper,combination,explain,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2704,summary method,section,give in,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2705,emphasis main issue integration solution strategy,literature,describe,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2706,aggregation literature,different development innovation,describe,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2707,beps,development strategy fault detection diagnosis model predictive control,facilitate automate,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2708,paper,overview focus bim research domain research trend,provide,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2709,different strategy,interoperability application benefit combination,improve,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2710,knowledge gap potential application domain analysis,research focus vast body bim literature,distinguish,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2711,detection,trend topic,identify,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2712,review,conduct grasp entire state art bim knowledge,cited,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2713,review,article cluster,cited,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2714,study,bim research topic,identify,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2715,study,design,categorise,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2716,cluster focus,topic research focus,indicate,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2717,progress monitoring build modelling,paper citation burst,relate,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2718,lack,workflow address interoperability,accept,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2719,few researcher,clusters.the review,compare,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2720,bim,specific exchange requirement,satisfy,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2721,strategy present advantage drawback,open bim framework,think use,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2722,future research,bim beps integrate,focus,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2723,beps,implementation strategy,facilitate,https://www.sciencedirect.com//science/article/pii/S2352710218310763,cleanSd-kg312002
2724,construction,increase demand building,lead,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2725,design,sustainability,assess,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2726,opportunity bsa method,benefit bim,adopt,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2727,benefit approach simplification,sustainability,assess,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2728,sbtoolpt h,possible,result,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2729,sbtoolbim link google map,application connect,introduce,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2730,google,distance travel time building,map,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2731,sbtoolbim link google map,destination address,introduce,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2732,data,assessment criteria.fig,support,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2733,sbtoolbim,sbtoolpt h worksheet datum alert user,fill,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2734,datum necessary calculation,criterion assessment,finalise,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2735,sbtoolbim.regarde stage,design,perform sustainability assessment,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2736,sbtoolbim.regarde stage,design,perform sustainability assessment,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2737,different criterion,different project phase different procedure,evaluate,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2738,criterion,sustainability,evaluate,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2739,criterion,project phase procedure,evaluate,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2740,building performance,impact industry future,reduce,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2741,project team,design,able identify compare,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2742,money resources.despite,time,spend exist study bsa method at_time,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2743,money resources.despite,time,spend exist at_time,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2744,accord,present paper,result,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2745,automatic fast way,traditional process,compare,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2746,sbtoolpt h criterion,autodesk revit,partially assess,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2747,main advantage bim,assessment bsa method,simplify,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2748,concern dimensional quantity criterion,schedule function,obtain,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2749,barrier bim,sustainability,assess,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2750,criterion software,datum,necessary require,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2751,specific plug orient bsa method,assessment process.overall,necessary optimise automate,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2752,bim software plug,need improvement development field,is in,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2753,bim software plug,use bsa purpose,order,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2754,contribution,sustainability,improve,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2755,vent,building,improve,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2756,bsa kind approach,information sharing stakeholder,improve,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2757,sustainable measure,sump,compare,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2758,aggregate,different software,result,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2759,them.it note maximum benefit,construction,achieve,https://www.sciencedirect.com//science/article/pii/S092658051830894X,cleanSd-kg271427
2760,ifc,concept level space boundary,provide,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2761,level sb objectify,surface geometry semantic datum,carry,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2762,ifc model real world system,approach,allow,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2763,user,geometric non errors.in decade,detect,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2764,user,quality level sbs,evaluate,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2765,user,non geometric errors.in decade,detect,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2766,ifc model world system,energy,allow,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2767,ifc model world building system,energy,allow,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2768,type ssv rules.this module,validation,execute,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2769,rule,computable code module,convert,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2770,datum,module,prepare,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2771,datum,rule check execution,prepare,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2772,result ra,rb,affect,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2773,rule ra,rule rb,define,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2774,rule,chance check rule dependency,lose,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2775,rule correct error,rules.the validation,detect,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2776,address execute,module report easy reading human,result,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2777,validation rule associate error explanation,report,need,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2778,visualization function,geometry error,understanding,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2779,module,textural format error,define,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2780,syntactic semantic constraint,ifc4 specification upgraded sbav,specify,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2781,source,ssv rule,identify,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2782,ifc entity attribute,fig,depict,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2783,interpretation type type ssv rule,respectively.table,discuss,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2784,cement,attribute ifcrelspaceboundary2ndlevel,shall coordinate,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2785,ifcdoc v8 .8 test conduct author mvd validation,version robust run,function,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2786,function,ifcdoc v8 .8,define,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2787,plate ,ifcdoc tool,implement,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2788,reporting function,rule,include,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2789,sub rule check parentboundary attribute sb,clause,satisfy,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2790,corresponding sb determined,sr. 1.2,fail,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2791,value attribute,parallelism check,exist,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2792,rule,sub rule,consist,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2793,sr. check build element essential bem,sbs,provide,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2794,current implementation,build element bem ifc instance type,distinguish,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2795,implementation,false checking result,distinguish,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2796,space shade building,sbs,provide,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2797,open sbs,correct building element instance,refer,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2798,relatedbuildingelement attribute,ifcwindow ifcdoor instance associate ifcopeningelement instance,correspond,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2799,rule,sb instance,apply,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2800,sb instance,window door relationship,fill,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2801,aggregate ,element relatedbuildingelement attribute,refer,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2802,rule,step,implement,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2803,sbs,inverse attribute providesboundarie,find,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2804,component,inverse attribute providesboundarie,find,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2805,accord intrinsic geometric concept,implementation agreement,sbs,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2806,ssv rule,validation result,ensure,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2807,plate ,appendix a.table,find,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2808,polygon planar shape bound closed path,non line segment,shall consist,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2809,compliance second constraint confirm,condition hold,follow,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2810,section ,vertex,occur,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2811,non shade,shade sbs,sbs,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2812,constraint,section,involve,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2813,core algorithm,rule non shading sb,implement explain,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2814,space,sbs,airtightly enclose,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2815,nature uncertainty,scale ,suffer,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2816,nature uncertainty,scale ,suffer,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2817,address limitation,deterministic algorithm base boundary representation principle,worthwhile develop,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2818,edge,share,merged,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2819,set sbs,coplanar sbs,merge,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2820,edge,set share,merged,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2821,test model study,limited scenario ground truth,contain,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2822,report,manually confirm,result,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2823,user friendly tool,sbs ifc model,evaluate,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2824,benchmark model ground truth,system,verify,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2825,user,manually correct error ifc instance file,need,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2826,error,correction challenge impossible,automate,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2827,user,sbs store manipulation ifc instance file,directly manipulate particularly useful,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2828,correct user tool error,operation,require,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2829,ifcrelspaceboundary2ndlevel capture relationship space,element ifc model relationship,surround,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2830,ifcrelspaceboundary2ndlevel capture relationship space,geometry space building element,infer,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2831,geometry,energy,require,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2832,study present rule base system,ifc second level sbs,validate,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2833,space boundary,cover follow type validation,add,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2834,validation check geometry level sbs,implementation agreement,satisfy,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2835,syntactic semantic validation,level sb instance,check,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2836,space boundary,view,add,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2837,rule gv cv rule,prototype application user interface,implement,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2838,system,application,implement,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2839,feasibility system test ifc model,world building,sbs,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2840,locate,issue sbs,detect conveniently,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2841,locate,geometric non geometric issue sbs,detect,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2842,system practitioner,accurate,prepare,https://www.sciencedirect.com//science/article/pii/S0926580521001758,cleanSd-kg271427
2843,study,design,reveal,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2844,order,eco efficient building,achieve,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2845,order,life cycle assessment,achieve,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2846,impact building,environment,exert,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2847,sustainability,appropriate concept,recognise,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2848,paper conduct systematic literature review aim,information modelling,build,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2849,methodological approach help,implementation bim present,lcsa,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2850,build s lca,subsystem,express,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2851,lcsa bim approach,span,apply,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2852,focus subsystem.the approach,slr,carry,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2853,focus subsystem.the approach,fig,show,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2854,focus subsystem.the approach,account issue,take,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2855,structure analysis approach.the analysis conduct,perspective,integrate,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2856,impact category lcc s lca,base lci model,add,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2857,impact category lcc s lca,typical impact category lca,add,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2858,case study base environmental assessment building building product,example,exist lca base at_time,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2859,correlation aspect unit process,level,verify,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2860,present approach,spd database,organise,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2861,level,indicator,consider,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2862,level,harmonisation term scope study,consider,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2863,building level,indicator,consider,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2864,example,sustainability,illustrate,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2865,gap,literature,find,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2866,qualitative correlation unit process,environmental social impact category,establish,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2867,qualitative correlation unit process,select impact category,establish,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2868,example,roof,consider,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2869,strategy,research,suggest,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2870,standardisation,conduct lcsa building,require,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2871,sustainability,construction,organise,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2872,epds.the study,design,propose,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2873,definition system boundary dimension,design,consider,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2874,definition spd,tbl database,organise,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2875,proposal harmonisation lci lcia,workflow bim,integrate,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2876,proposal harmonisation lci lcia,framework lcsa implementation bim,integrate,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2877,development definition datum source,system boundary technique,consider,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2878,implication,system boundary,consider,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2879,case study application,determination suir communication strategy result,involve,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2880,objective case study application,datum availability,involve,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2881,case study application,architect work method,involve,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2882,future implementation,design,consider,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2883,contribution,ministry transport,support,https://www.sciencedirect.com//science/article/pii/S0360132320305382,cleanSd-kg271434
2884,framework,build information model algorithm optimization monte carlo simulation,integrate,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2885,developed framework help,stochastic life cycle cost model,implement,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2886,influential building system cost element,initial cost end life cost,start,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2887,select optimum build system,sustainability,take,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2888,sensitivity analysis,solution choose,perform,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2889,optimization model,effect different building system lcc component,examine,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2890,framework.the united nations,government,propose,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2891,framework.the united nations,development goal,propose,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2892,sustainable development,city community,consider,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2893,sustainable building,city community,consider,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2894,significance building realization nations development goal,sustainable city community,consider,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2895,sustainable building,local country,utilize,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2896,design,strict budget requirement,constrain,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2897,property,rise life cycle cost building,probably lead,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2898,lcc building estimate,economic efficiency building,evaluate,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2899,expected loss,design,include,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2900,design,building,implement,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2901,sustainable building,long term strategy decrease lcc lifecycle,consider,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2902,initial cost building,fact,represent half cost lifecycle at_time,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2903,sustainability,early stage build,consider,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2904,design,sustainability,incorporate,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2905,lifecycle building,different phase initial phase,include,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2906,information phase,different format type,include,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2907,sustainability,lcc application deterministic approach probability theory support approach,predict,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2908,total installation operating cost exterior wall assembly,insulation ,incorporate,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2909,analysis,floor material facility state florida base year service life,evaluate,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2910,stochastic lcc,water,compare,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2911,construction,selection material,make,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2912,model,design,develop,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2913,constraint,leed requirement selection,describe,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2914,framework,sustainability,select,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2915,monte carlo simulation,vent,compare,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2916,monte carlo simulation,maintenance,predict,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2917,author distribution,minimum maximum value,likely define,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2918,design,environmental requirement,evaluate,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2919,author,design,consider,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2920,bim lca bim output,lcc,calculate,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2921,study,process project evaluation optimization,automate,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
2922,framework,life cycle information bim model,manage,https://www.sciencedirect.com//science/article/pii/S0959652618309612,cleanSd-kg271750
